Vehicle ID;Position;Speed (km/h);Data Transfer Rate (Mbps);Connection Duration (s);Traffic Density (%);Network Load (Mbps);Latency (ms);Throughput (Mbps);Signal Strength (dBm);Intrusion Detected;Anomaly Score;Encryption Status;Intrusion Type;Resource Allocation (Mbps);Optimization Status
V00755;(-45.728154247699806, -164.09141565905256);7.699328189;6.227741725;10;33.68609052;22.86910795;84.78612114;19.92976808;-64.24793113;1;0.718581553;No;Data Exfiltration;30.39223476;0
V00756;(-36.87594714004361, 99.52175166342164);65.67930556;7.637510396;111;30.40937608;4.738250108;44.86996746;1.794153711;-62.44065046;1;0.575345359;No;Data Exfiltration;39.63218524;0
V00757;(42.458166313009656, 126.48449472520747);99.27956292;9.379244797;43;8.944347388;46.6114418;30.32552604;12.38614082;-50.6198685;0;0.687265736;Yes;Data Exfiltration;17.51204689;0
V00758;(1.4124628880389167, 45.22602216140277);49.50910894;6.822705579;35;6.578230574;91.64960222;87.66267379;4.152022701;-52.87029983;1;0.493899959;Yes;None;48.74375015;0
V00759;(-64.24563146980373, 125.13342277906702);2.235882352;4.682561393;40;32.60696145;79.1284761;76.37681826;12.94750639;-54.27120792;1;0.575287871;Yes;None;29.58215072;1
V00760;(14.209124580523536, -173.61832553143927);49.07761045;4.357526323;35;9.333245093;38.30791895;95.78520848;12.39969941;-45.13093216;0;0.840963691;No;DoS;15.87627375;1
V00761;(-73.84566302427523, 61.64470854722401);9.539613663;4.158840758;61;58.53614999;46.05318607;13.12446684;17.7240494;-42.23110173;1;0.294349401;No;Data Exfiltration;26.81317456;1
V00762;(47.05844734040858, -93.08698396631158);21.5167948;0.981741479;77;30.36931971;53.80955753;52.64736915;18.67807525;-63.05018176;0;0.383294487;No;None;12.80961425;1
V00763;(28.32733110930937, -113.26951240199575);95.7523503;9.458122827;99;86.39847376;23.70074225;69.08534101;17.21137559;-59.48854516;0;0.79713811;Yes;MITM;19.62990849;0
V00764;(20.894728311964585, 17.593110011126726);38.93410907;8.223990241;31;55.86430037;65.0771276;56.84198931;11.90474143;-50.48728546;0;0.454270529;Yes;Data Exfiltration;8.065668788;0
V00765;(-70.00593470109015, 44.79978871667896);15.81711113;6.413855287;117;46.31649576;19.56175364;91.22837816;5.006345901;-44.51185917;1;0.458350744;No;None;47.22621654;0
V00766;(-58.40105591444418, -170.28480034712564);30.57139764;7.028233376;52;10.62412077;75.36974411;17.00426769;1.55673904;-60.96992446;0;0.521117787;Yes;None;22.46002313;0
V00767;(77.25630051746688, 172.00778786685925);11.06580456;4.928110384;7;56.54210232;72.46407025;75.34709862;15.41529324;-77.78320195;0;0.593684443;Yes;MITM;16.10167333;0
V00768;(12.882493744482034, 162.5423886653295);81.68926805;0.78779764;35;42.21679021;26.78857968;85.18994573;10.6877815;-79.96305721;1;0.844642091;No;Data Exfiltration;48.90397026;0
V00769;(-24.20619925550129, 173.47588278273594);9.023575429;3.028841215;24;10.11812628;96.69423777;41.06954932;5.882459159;-56.41153945;0;0.32098998;No;Data Exfiltration;30.85390987;0
V00770;(83.70213072955883, 88.18647404845552);3.578839942;9.016611728;17;8.96352088;15.87388716;24.74511481;5.075305587;-64.85605704;1;0.57240519;Yes;Data Exfiltration;37.37380048;0
V00771;(-17.976507099120766, 23.592477980788544);4.8883628;9.940115706;120;26.53652509;92.57933552;15.05714351;16.71845578;-62.71027898;0;0.614927766;Yes;Data Exfiltration;8.607308525;0
V00772;(16.34253993173624, 37.82984008847325);32.13910858;7.995052136;62;9.066637552;38.62204606;86.95501109;10.35387642;-44.04664523;0;0.128783816;Yes;Data Exfiltration;16.68018063;0
V00773;(77.20804713971819, 115.49896526897908);12.75552231;4.994158324;87;90.93054014;91.38708578;32.543267;11.92297368;-57.6705557;0;0.193705501;Yes;Data Exfiltration;7.506490714;0
V00774;(6.257237625596744, -158.42640738266266);14.39343244;7.809804975;60;81.02478202;7.870658237;56.16747894;7.511334573;-76.37738827;0;0.812001718;No;MITM;9.28968346;1
V00775;(-59.39170587150706, -10.992808633844021);45.22395342;9.524398284;37;23.99917179;16.15642917;19.99580231;15.48720833;-44.7919073;1;0.474475018;No;Data Exfiltration;41.79457343;0
V00776;(-73.51406843726053, 53.83230188492624);3.075783349;8.417214238;41;18.85210057;38.77646916;77.43622142;5.652382734;-42.70566903;0;0.230978269;Yes;Data Exfiltration;11.94659185;1
V00777;(-55.67260347741451, -113.73713360758451);68.51921286;9.911687801;78;32.60783157;71.59881626;64.82941118;2.965068577;-58.02367832;1;0.491953074;Yes;None;13.84992235;0
V00778;(57.862330164374555, -179.43066073734178);89.54905724;0.960481165;56;34.59441317;3.971433368;14.1853466;12.52031472;-75.27248595;0;0.688162288;No;DoS;47.77173286;1
V00779;(-1.4873540170540451, 91.24708348459279);89.08126344;3.35791086;24;37.95116643;18.28822853;32.20432017;5.218604025;-50.91751183;1;0.903457864;Yes;DoS;34.40450908;0
V00780;(62.65469356982172, -129.33806314563816);106.3484925;9.808398993;41;46.66230481;97.23056402;46.48748953;7.543479906;-49.66483866;0;0.559660349;Yes;DoS;38.43575634;0
V00781;(2.766790794404571, -72.8061926348646);46.89014219;7.802438611;91;77.54030574;34.21760071;79.36696979;17.55331342;-46.34229684;0;0.004603746;No;DoS;10.47357702;0
V00782;(29.679217873623273, -149.72388318562355);102.6530231;8.782703852;120;96.82969464;54.91979067;92.40117895;16.40504909;-42.42768289;0;0.963436913;Yes;Data Exfiltration;22.43953514;1
V00783;(29.598313970203378, 163.12157671787054);94.62444719;2.779151696;103;70.8931362;18.4623241;49.94687608;15.12819383;-48.70411201;0;0.151155114;No;DoS;28.38137756;0
V00784;(84.51322760377079, 176.4892169092899);20.83680987;6.190409516;120;66.5750184;65.34321469;66.85248192;19.79830741;-53.7817047;0;0.149278558;No;None;21.26081199;0
V00785;(7.75423936834197, -91.18282175533189);87.90894462;2.351401782;51;26.56614185;9.638730174;98.24510397;12.73505692;-50.41222272;1;0.09323157;No;DoS;10.59845278;0
V00786;(84.11619837930073, 52.44854711844806);58.68136319;2.494900361;39;0.648140347;73.10060442;76.29167382;15.08831288;-43.11048648;0;0.315712091;Yes;None;17.48473887;1
V00787;(-79.50152375109498, -158.73560381591312);57.53362339;6.894972689;16;44.81033973;37.73904923;66.21613162;9.192030271;-43.40815048;1;0.136589347;Yes;DoS;26.03990699;0
V00788;(-74.95240910974798, -145.3614986794904);99.05674999;1.506475377;18;36.52508359;49.27861972;29.47596234;1.834280714;-55.10771542;0;0.769382965;No;Data Exfiltration;11.14245519;0
V00789;(72.40024721023221, 130.03248634317396);90.80758684;5.712474455;33;40.35166768;29.80805298;52.34876763;19.14983051;-61.40614905;1;0.091474929;Yes;Data Exfiltration;25.16252597;0
V00790;(-3.7052676114238494, 132.82183284618048);111.7993198;6.781581867;69;77.82236606;6.69792419;65.65908821;1.187707761;-62.76434364;1;0.671772467;Yes;DoS;42.14909089;0
V00791;(81.55139601515694, -27.662650768822033);115.5191122;1.250198534;32;91.80604092;53.61350727;61.96014646;7.795164426;-61.62229067;0;0.345067926;No;DoS;19.13887649;1
V00792;(70.38868010829165, 74.3961342006634);119.1041483;1.395358371;80;94.44175859;53.85709847;46.85449636;12.45287651;-50.9541343;0;0.540601375;No;Data Exfiltration;46.15278602;1
V00793;(-28.984569389306195, 170.03053572378917);34.10294716;7.720502754;27;6.221989135;87.33512331;42.90381506;9.905037618;-68.88484585;0;0.130017428;No;None;18.59833035;1
V00794;(-2.0001234163019177, 164.6464911226197);59.43326861;7.652599182;34;98.34155999;75.76513683;64.81496676;7.581165387;-71.00001426;0;0.192347911;No;MITM;0.338801915;0
V00795;(76.65485654262068, -108.39768056222783);30.91384643;8.030380782;112;26.11238755;10.98114564;88.38502775;8.584268206;-55.79301516;1;0.202783386;No;None;33.08000264;0
V00796;(35.87063827620837, 29.879252149522188);68.18462685;5.154941277;84;28.36861863;49.05463175;17.23308703;13.42583308;-57.47395995;0;0.967686521;Yes;None;43.69003247;0
V00797;(-23.4051831517786, 115.92331704460287);96.35047401;2.23880045;24;12.95768966;9.29473552;98.30238342;8.714001689;-69.47328901;1;0.931685829;Yes;None;47.41499518;0
V00798;(34.49034268555704, 110.28356706213032);59.24230408;4.89648344;80;45.3556132;59.14428605;11.38800335;6.514674223;-41.05204026;1;0.337630146;Yes;DoS;49.80935821;1
V00799;(-72.6843816199607, -77.53347158251582);25.31963259;7.654128503;38;83.07465;57.80454677;33.79349438;4.512102593;-79.75694378;0;0.49526479;Yes;DoS;9.580456732;0
V00800;(-86.19308503179144, 42.04772076084927);57.47607017;1.93238639;71;4.985152698;83.80533722;14.74842256;16.44446699;-76.62092257;1;0.851749167;Yes;Data Exfiltration;6.369138281;1
V00801;(-2.463574439612472, -80.65676514773922);84.66873622;9.693758787;71;23.57630133;52.09995632;16.41149831;15.79377193;-43.49648341;1;0.479850735;No;Data Exfiltration;29.51073601;1
V00802;(-26.87103162523273, 79.38133173525449);46.44854697;9.900825994;45;3.073432729;48.84866793;71.55263127;1.975670548;-72.94147948;1;0.7677706;No;MITM;45.17625728;0
V00803;(-60.63680462754017, -96.09717475872603);33.93694134;8.074267859;63;9.297809624;48.49404586;18.68071528;14.94189044;-71.69328007;0;0.511911239;No;Data Exfiltration;26.70012215;1
V00804;(34.87382172876781, 132.0007034521892);79.39836615;5.854195942;44;70.71182532;25.35874279;41.12616662;7.870418764;-44.35741934;1;0.879959175;No;MITM;48.26209388;1
V00805;(22.41071006389805, -23.00501104772249);31.24795424;6.642922435;56;98.22114248;9.303025031;68.09420338;19.48576142;-41.57088772;0;0.622101003;No;MITM;30.36875225;0
V00806;(-67.75286199940277, -170.70283244820473);16.25710913;5.018187195;50;59.01781101;4.938319906;22.63938934;13.67906047;-42.52943297;1;0.821316392;No;MITM;24.59852073;0
V00807;(-41.94789195311605, -27.790098923074254);31.64919761;9.229328667;47;61.09649154;34.05932935;61.77319146;6.586898047;-50.73958056;1;0.674965133;No;Data Exfiltration;20.9287782;0
V00808;(53.823950268743175, 28.592547832878893);101.3837485;9.676488774;7;12.50892167;35.35836669;62.79880297;17.56240567;-72.79251545;1;0.258397208;Yes;Data Exfiltration;37.29615473;0
V00809;(-13.946295283020731, 119.05322464699123);36.82430946;8.203908105;101;20.05373458;29.59354918;43.83203736;3.771935033;-48.24388443;0;0.008276513;No;Data Exfiltration;24.5627302;0
V00810;(46.75696434858165, 30.68869277207196);47.02764322;1.707281262;52;0.701833908;52.34621377;87.63354896;17.14770633;-49.08860795;0;0.725390133;Yes;None;13.53885697;0
V00811;(-29.48077379910088, 19.696819527386737);89.68551784;7.121649081;74;9.157751888;65.42944712;91.49287998;6.658576918;-53.90577778;0;0.165352893;Yes;None;6.618611353;1
V00812;(-21.22796673667692, -21.760014424326243);95.54821387;1.993289189;39;92.53561127;46.60740003;81.33377735;18.88758229;-49.26166393;0;0.473961217;Yes;DoS;15.59317886;1
V00813;(19.041599237707743, -134.84400552759985);103.5462093;5.587634965;52;34.89251072;21.97843178;86.54589963;13.47978895;-75.00670973;1;0.081750265;No;MITM;16.96227567;1
V00814;(25.403126424889095, -132.3346766170658);72.45224901;6.449184194;101;96.10931624;45.71387597;11.33379305;9.714433222;-64.70873617;0;0.040614317;No;Data Exfiltration;44.74606176;0
V00815;(-78.08173372874464, 5.894139796776358);26.17880689;9.217609954;114;32.39524836;46.55906842;31.25675528;10.33514216;-58.91891715;1;0.672393968;Yes;Data Exfiltration;18.10789545;0
V00816;(-72.81147518961102, -68.28506926349473);90.86545372;7.118555852;5;69.14467797;83.16672963;40.06871933;8.225507664;-74.86394872;1;0.818648486;Yes;MITM;10.70860903;1
V00817;(-61.62199895089758, 34.15185366498014);95.56697451;6.066756974;87;42.45226124;44.34795944;11.60399513;6.877476503;-52.97786409;1;0.904427016;No;Data Exfiltration;23.9920264;1
V00818;(66.30107790186375, -3.5013636565430204);37.17979284;9.679876348;87;85.3810112;79.94965993;86.52397985;6.424401407;-63.24758762;0;0.952196735;Yes;None;43.5951829;1
V00819;(45.26668652858646, -120.65562417972325);53.18185693;7.782210081;111;73.04498638;51.31477011;16.11474359;17.70502499;-66.09991505;0;0.512883803;Yes;None;34.89350933;0
V00820;(86.73712366212789, -153.62445704184125);104.3676969;6.61396861;20;16.23575745;76.09370261;98.6031709;4.823187566;-67.09402077;1;0.092086899;Yes;Data Exfiltration;0.897630673;0
V00821;(-56.14494658849869, -1.046540621232765);61.4976939;8.882259747;82;3.577305577;75.93280118;18.83453098;6.80450538;-45.70718021;0;0.640560724;Yes;DoS;38.37282165;1
V00822;(39.55696718456673, 60.535064787371454);29.7432074;5.066275466;99;84.17998467;83.44507293;96.23870856;14.00008269;-45.11572477;0;0.834206556;Yes;Data Exfiltration;37.65615688;0
V00823;(11.834241436787295, -171.6657251961642);13.31367494;3.616072791;88;33.93844012;48.42275551;22.58222547;12.42688851;-60.72375173;1;0.317372934;No;MITM;37.5022892;1
V00824;(26.395419505271036, 70.59898810878403);40.25777506;3.112671098;17;27.35150407;63.08412774;18.68294057;12.70046547;-62.29320467;1;0.913677206;Yes;MITM;39.84907866;0
V00825;(-5.729169835248527, 43.19158105943913);66.68750176;0.843282597;88;49.48468319;86.54817171;64.76344862;8.798607699;-42.95286014;0;0.526807382;Yes;Data Exfiltration;49.62821997;1
V00826;(24.026760530879216, -27.399185706902387);73.02478588;5.72630283;101;58.14153744;37.07243288;88.53016358;4.900491392;-46.51802663;0;0.866087599;Yes;None;37.03523554;0
V00827;(63.403786810911015, 159.87612091496987);50.08463052;6.603720768;32;90.28160044;11.44575316;43.55155201;13.73568434;-59.90136526;1;0.047366517;No;DoS;45.34914725;0
V00828;(2.921200841755379, -85.11401287124652);26.7542222;9.844164236;11;72.04569577;49.31964187;84.96187751;5.971413396;-42.71332379;0;0.597988149;Yes;DoS;42.8687042;0
V00829;(-68.2769772731382, 98.2426010361093);104.5011704;9.683703313;110;94.93973697;81.60687579;15.32141592;13.62560002;-45.32003259;0;0.562852099;No;DoS;23.33486636;0
V00830;(54.90993051753716, 139.54179687211433);67.29008191;0.592458087;11;71.91230889;25.00376726;36.42456272;18.00206689;-69.25562642;1;0.050467605;No;None;20.04618571;0
V00831;(-64.72284487729213, 177.97978973998653);88.53711252;4.090730267;95;83.19380925;94.84883303;91.82225237;17.63276282;-61.94206618;1;0.684084842;Yes;None;25.00073483;0
V00832;(-16.439016197121703, 45.94118967079689);112.1439587;8.438067229;50;89.0473827;42.48030426;78.50442341;14.80078841;-47.97200487;1;0.003029876;No;DoS;6.861540463;0
V00833;(23.12596603645339, -26.705233625014102);4.647883353;9.950693341;11;68.37224077;17.91565059;16.34591936;17.46644284;-43.02511144;1;0.543009348;Yes;MITM;45.69017111;1
V00834;(58.439089400490275, 28.185820377607996);21.65160059;6.266014525;46;26.5041678;7.716917064;41.93262792;14.53241337;-71.48099674;0;0.434203143;Yes;None;46.38815491;0
V00835;(-78.36807209856258, -72.59281416430116);6.907636645;8.898767649;49;84.26915639;62.34659843;31.33538589;13.77499012;-46.01285921;1;0.857178093;No;None;33.8274317;1
V00836;(-69.82889698446317, -112.0473149652924);66.93705896;1.667915437;83;13.85685833;34.62243263;41.76609923;4.110937553;-63.19387164;0;0.304032121;Yes;MITM;34.78386613;0
V00837;(-84.32828221993783, 71.46063901812246);30.03091078;4.75185336;93;52.83409405;57.36740628;95.95932685;1.40866024;-45.86149251;0;0.328688193;No;Data Exfiltration;22.46117355;1
V00838;(77.98505840753074, 169.03807225178787);116.1624321;6.463084296;59;93.69097222;51.59502306;44.84216059;14.6812396;-76.01250546;1;0.151752384;Yes;DoS;6.833802863;0
V00839;(-4.022031124232797, -47.95095278223141);14.59247365;8.113677408;120;20.5967777;81.13605744;68.85873962;17.08124638;-75.59572107;0;0.254805132;No;None;17.42789036;0
V00840;(-14.362289584175016, -167.63904241975231);107.6228108;7.514405445;38;17.139319;11.26259736;34.34158064;19.34575461;-51.20817676;0;0.131180862;Yes;DoS;45.55185163;1
V00841;(59.786244037965304, -63.54289799802915);102.5136866;2.877026131;74;11.25615307;7.443493523;26.84313915;14.17776034;-46.64317738;1;0.05075338;No;None;48.27419387;1
V00842;(-2.763859314529114, -59.93894618959561);19.841552;7.505132553;67;83.04575808;50.69241009;11.64082262;11.56268182;-74.91556216;1;0.454889717;No;Data Exfiltration;42.87826944;1
V00843;(37.30915716324779, -143.03661969354357);57.80256013;2.147958141;36;30.46795434;61.32275824;14.14806964;12.74799478;-43.60898553;1;0.328653129;No;MITM;6.838343818;0
V00844;(-53.30930409871263, 27.5038533239713);50.57204562;7.657741796;77;17.6568199;29.13810098;17.81838812;17.07400624;-69.4008181;0;0.933002471;No;DoS;26.38227681;1
V00845;(40.352207175662784, 117.59607207954207);15.06467786;1.793878125;87;82.1914236;53.03183422;99.52849172;2.322998955;-77.2592368;0;0.543466191;No;None;44.30070187;1
V00846;(-17.871678603778534, -130.34156297430178);63.67664261;2.719773891;98;97.37957889;99.20537548;99.34495794;5.92266585;-61.58422645;1;0.698810028;Yes;MITM;10.63773665;1
V00847;(-2.172488820794669, 55.73525053883867);37.80529883;5.524793184;60;77.50397703;78.71815186;36.13070026;15.10119576;-79.40056792;0;0.951398778;Yes;DoS;35.30398548;0
V00848;(-23.963414561477236, -169.3857574056749);117.5453879;1.773283219;29;62.51776805;52.63805965;53.36425826;10.09938447;-76.42952568;0;0.533559479;Yes;MITM;44.46858495;1
V00849;(-49.44000345571597, 166.55810122604566);44.87356395;5.495012466;17;18.03026367;4.159974807;76.26681248;18.0095938;-62.68655284;1;0.932193639;No;None;27.58338048;1
V00850;(-26.882495553865134, 145.51470594907);3.799330242;1.037532754;93;72.08417775;96.82232235;48.29254522;9.384707316;-67.76354023;0;0.552799882;Yes;None;28.43587668;1
V00851;(-2.6667819300864153, -119.91036075007636);72.31311013;6.89271065;56;32.14338368;89.82082933;37.23831705;1.125056661;-42.8259427;1;0.066120522;No;MITM;34.83546498;1
V00852;(-56.26587778042598, 105.29822592994424);80.7948144;2.800509142;21;53.82706905;74.49271441;28.14705366;4.056589401;-63.05594702;0;0.824815879;No;Data Exfiltration;15.81877224;1
V00853;(-62.443570155651614, 13.013607084144155);11.95028922;0.548900396;63;64.53641774;36.90169792;96.33721037;2.692214313;-78.84596883;1;0.117122986;Yes;MITM;22.48747944;0
V00854;(-68.65550450175078, 105.95996748853179);57.30472386;9.006421753;119;18.66081304;40.1824798;72.25224304;12.39826061;-46.31389088;1;0.083236135;No;DoS;44.82350761;0
V00855;(29.816044944786185, 0.7901836354873524);106.0688887;6.015768752;9;68.90201781;27.9782947;41.8660526;11.00265021;-61.20980657;1;0.272724723;No;Data Exfiltration;34.73998152;1
V00856;(-73.93436086465358, -166.94228022104292);0.695899421;6.441063194;30;66.63151158;60.20263274;28.71957138;14.55140083;-74.70213354;1;0.249398598;No;None;48.76407355;0
V00857;(-15.866945284586592, -67.57823199578154);109.4836909;2.338834131;28;92.8961235;52.6433614;96.70611331;9.18111253;-57.20305518;0;0.547758465;Yes;None;17.3812271;1
V00858;(-5.825011565426664, -136.73723798660842);13.65902858;8.34842078;53;20.3720776;12.43583706;95.8185537;6.118934591;-61.27495789;1;0.282173831;Yes;None;15.095308;0
V00859;(-55.71841218000728, 93.53878594832412);63.9219753;5.961233944;7;69.00421821;39.18164372;57.89121333;3.815247218;-41.67807466;1;0.040523107;Yes;Data Exfiltration;37.23024828;1
V00860;(-56.43630548711928, -40.44514287583013);74.23389643;2.379535885;22;71.83590154;84.00435454;76.34595064;6.481163191;-78.43600686;1;0.21357712;Yes;None;7.464771858;1
V00861;(-34.857172315300666, 29.207448933862224);76.79060403;9.313173743;58;38.03448412;17.7010493;47.44812507;12.31661774;-48.89210223;1;0.946283258;No;None;9.893171665;0
V00862;(57.99655571672318, -114.79234906457347);39.30981904;1.458995971;12;85.81679403;48.9199521;82.93158149;1.30881874;-57.05291977;1;0.066268034;Yes;Data Exfiltration;29.56396635;0
V00863;(29.79337221978811, -45.03606963999053);99.51335043;8.517296384;70;20.52726325;28.78256111;10.70390114;18.73945666;-47.51378966;1;0.055696797;Yes;DoS;20.5162728;1
V00864;(-35.32874656510684, -179.2976962682497);90.89689409;5.643470229;7;95.95080775;43.18214191;86.90276646;7.339083279;-47.44775554;0;0.84176288;Yes;MITM;10.89458075;0
V00865;(67.39348103073937, 23.49167530979065);39.10641022;2.919613231;119;77.53747012;1.706054555;88.90855118;9.643175686;-49.68796038;0;0.249857954;No;DoS;34.0478662;1
V00866;(-83.81942123636946, 40.60190279867311);78.77716124;9.053925309;120;87.12297432;37.60611004;72.48461244;4.688994366;-56.17833992;0;0.503114249;Yes;Data Exfiltration;23.10053641;0
V00867;(40.747078832358994, -161.73840641807453);106.9416295;3.836117284;35;0.525499213;35.75946863;49.54955994;3.36382954;-60.360544;1;0.868429127;No;None;23.11773831;1
V00868;(18.021157781502012, 44.437269740977456);42.14803929;2.540956215;44;41.70098573;86.08192;26.62393188;11.59475301;-74.30300355;0;0.452635;No;Data Exfiltration;7.824771965;0
V00869;(-43.48886438172542, -29.927668677256975);117.5432518;3.248374475;17;87.12412162;71.59947928;64.35085313;2.563813615;-67.43323689;1;0.654450986;No;Data Exfiltration;32.89855136;0
V00870;(-42.02621542378521, -1.7724056446296572);60.18409078;2.747207204;104;17.58804061;85.97772403;56.67613325;14.02660799;-50.34768748;0;0.347429694;No;MITM;49.85196589;0
V00871;(-82.8808843365623, 75.23564139276112);10.17751606;5.27430148;29;0.877552176;63.8163215;91.08083162;11.34693712;-61.41000732;0;0.703817463;No;MITM;24.58695698;0
V00872;(58.72988336315004, -87.31859443904628);74.2101185;7.482265562;6;45.25495848;74.59252324;72.59137092;2.780722606;-43.92987721;0;0.575765743;No;Data Exfiltration;19.12637193;1
V00873;(78.35575689948001, -97.67075703854063);21.61468416;5.275368799;39;13.43388375;43.9746658;94.03738183;3.148753488;-57.15564778;1;0.748118112;Yes;MITM;40.73787008;0
V00874;(-13.35337271235835, -123.96696260726675);61.70804926;5.778064567;14;69.26418347;84.93795232;23.89075101;1.762947925;-43.15867788;0;0.625392349;No;DoS;48.52641702;0
V00875;(50.89218031851621, 32.79958504029642);17.16823985;3.162190486;35;72.89119038;98.98766562;57.01622507;16.38457834;-67.94794036;1;0.735686927;Yes;None;14.51149951;0
V00876;(55.77091844827294, 122.76005514470023);82.95066831;6.770777994;89;35.40516418;2.336447195;51.2374772;10.33808663;-48.11972812;0;0.147030508;No;MITM;11.61211431;0
V00877;(-52.14275342600633, -107.46589209940333);44.14609877;6.563766069;60;87.49814417;2.268684622;28.84064766;9.667778139;-43.03389234;0;0.846203071;No;DoS;49.92402731;0
V00878;(-47.65393148874323, 110.53545477728761);26.58098667;8.49351111;100;14.23831621;50.5276507;96.39328131;19.52821778;-71.60945604;1;0.141305152;Yes;MITM;15.92034186;1
V00879;(-45.81345973131707, -101.73847923710844);83.71859594;6.251909075;107;21.95582966;61.00492016;22.08187497;3.908461756;-42.74188105;0;0.629190921;Yes;None;44.97667087;0
V00880;(-33.61076031174323, -179.8820989762816);3.766800617;2.134438781;99;1.112466461;81.24299274;42.25270211;12.99828712;-79.58601046;0;0.004433771;No;Data Exfiltration;45.62966007;0
V00881;(23.389130850918832, -48.14293142358039);70.11923181;6.714493091;53;90.01118812;37.80865926;26.50402887;5.710803661;-72.18899507;1;0.606417867;No;Data Exfiltration;46.11614971;1
V00882;(-29.242958506912267, 55.28682601164945);106.4360513;1.766190969;25;34.01672888;27.70038942;42.85049832;2.790077399;-49.77716309;1;0.044909915;Yes;DoS;48.27655011;1
V00883;(16.26628682671307, 20.857219549741302);116.5584884;5.605496068;29;8.176146967;58.22437029;23.97935232;4.553153625;-45.61895335;0;0.004389507;No;MITM;27.73458989;1
V00884;(-73.16610954471045, -158.2455947341746);93.39295282;2.517158574;110;80.8179943;44.96243274;47.25062771;16.90963181;-60.73810452;1;0.966349255;Yes;None;29.18402169;0
V00885;(-44.46575536968511, 16.1493697364092);63.54125624;1.135178988;91;98.13217525;89.72717182;54.511868;3.622829125;-71.30692255;1;0.537889082;No;None;25.51111714;0
V00886;(-37.816247833078876, -59.1065603825526);75.07230843;2.942425991;57;28.23326984;15.54006016;97.07937471;16.90015641;-58.55456922;1;0.076379649;No;MITM;49.2277981;1
V00887;(65.1246949514667, -4.74264598273794);91.30933424;5.998303639;86;86.43924231;58.62301044;16.33637469;17.60651051;-66.78374545;1;0.267962673;Yes;Data Exfiltration;2.939813259;0
V00888;(5.032669594021641, -163.83573979032252);0.703802467;5.357030995;32;78.23997529;50.48274134;85.00453455;12.69547586;-78.53909892;0;0.585576526;Yes;None;16.80356197;0
V00889;(61.389350940467835, 108.89370212424512);74.14470367;4.21462943;9;16.18887991;93.49929393;79.88402597;18.95949019;-66.13502186;0;0.220743175;Yes;DoS;45.89618125;0
V00890;(-89.21973535030222, 45.30212158064245);30.52535592;5.476355177;79;75.65950797;11.58580973;38.28532039;4.480586657;-44.60933223;1;0.196342123;Yes;Data Exfiltration;7.482005024;1
V00891;(-11.186545918125304, 20.271741086673046);53.22202103;2.956456047;33;67.09577487;35.51668403;65.59058791;3.58276554;-69.10338265;1;0.63675241;Yes;DoS;34.47952041;1
V00892;(64.20088163322089, 15.859491252546349);48.99987957;2.5448466;49;16.48210335;95.32621014;23.80962065;15.12192558;-56.74233262;1;0.701056855;Yes;None;27.02153326;0
V00893;(41.04581779957337, -166.57030536812107);56.55026463;0.575610608;61;75.88720848;58.51773733;95.1402354;19.2327747;-53.97083629;0;0.579828818;No;None;0.302765802;0
V00894;(-64.29829367771225, 34.794844785382026);117.2495028;3.338526908;84;96.07478788;69.73382035;62.11639416;19.62758567;-78.33597091;1;0.185649299;Yes;Data Exfiltration;19.87790396;0
V00895;(61.46221859022512, -167.21767712667054);108.7330565;4.071982132;28;79.7842656;97.31300865;58.55544918;14.2514466;-54.06041951;1;0.612510978;Yes;MITM;39.62800812;1
V00896;(-65.78983410846256, 33.35816407435149);54.3733708;6.56204247;36;28.73408018;69.90577066;55.05212009;16.09562866;-50.35349597;0;0.862049851;Yes;MITM;17.87403779;0
V00897;(-15.1617668421313, 45.16291627659217);56.75387882;8.470972468;86;10.13032218;92.42037164;60.13862544;9.927811891;-67.42334295;1;0.957260026;No;MITM;6.145212888;0
V00898;(28.473930930506498, -78.54578398262348);2.827117815;7.748069538;27;91.36786077;91.67877282;23.94545718;18.42223755;-53.24616678;0;0.278008606;No;DoS;1.349046195;0
V00899;(61.81812424313691, -150.33223343672938);47.83958678;2.971253895;99;71.67278557;28.43888932;65.83760745;8.32357313;-51.91652489;1;0.389841184;No;Data Exfiltration;1.105511896;0
V00900;(7.200070217272625, 97.95470245137426);54.7692633;1.532840172;46;26.78002944;76.26986816;63.001984;17.94640094;-45.43268988;1;0.667894908;Yes;None;46.49422407;1
V00901;(41.38882236599699, -176.8169161179211);41.904228;3.326829221;85;44.89445654;3.143787234;78.21046488;5.597044436;-73.82563928;0;0.63343229;No;Data Exfiltration;35.0559467;1
V00902;(9.611816404855148, -46.99942135337872);91.80178826;3.540377768;43;7.803404249;23.27601486;95.94533464;14.76113699;-67.22690545;0;0.417314171;No;None;15.74437411;0
V00903;(53.511665377274454, -9.801885628438527);40.34257131;3.868958784;44;61.25246373;25.20424479;27.91572169;10.85835829;-65.16496222;0;0.761726867;No;None;22.66914927;1
V00904;(13.670920409574663, -136.7266880302796);66.75182261;3.230284826;40;58.99265133;51.82568556;42.1703036;12.43135262;-51.86713368;1;0.857327566;Yes;MITM;33.04287607;1
V00905;(34.823889811644776, -39.99895560650964);67.09593118;9.887429678;60;81.8464655;0.086398657;82.00011537;16.43828505;-50.9693456;0;0.603639448;Yes;MITM;37.61519613;0
