Airbnb_ListingID;Lat;Lng;LocalizedCity;Bathrooms;Bedrooms;Beds;MaxGuests;isSuperhost;RoomType_Clean;SpaceType_Clean;PictureCount;ReviewCount;ReviewScore;StarRating;BasicNightPrice_CheckIn;BasicNightPrice_CheckOut;BasicNightPrice
5,85958E+17;28,956133;-13,76426;Yaiza;1;1;3;4;True;Entire Home;Entire loft;14;57;4,77;5;15/01/2026;20/01/2026;87,05
1,18341E+18;28,99521;-13,61029;San Bartolomé;2;2;2;4;False;Entire Home;Entire rental unit;0;0;;;;;
1,0499E+18;28,9581759;-13,5493646;Arrecife;1;1;2;2;False;Entire Home;Entire rental unit;0;2;;;;;
7,24494E+17;29,22414;-13,45324;Órzola;1,5;1;1;2;False;Entire Home;Entire rental unit;10;96;4,72;4,5;01/12/2025;06/12/2025;73,26
42509858;29,22352;-13,45141;Órzola;1;2;2;4;True;Entire Home;Entire rental unit;10;11;5;5;14/12/2025;19/12/2025;77,57
15231541;29,21987;-13,44856;Órzola;1;2;3;4;False;Entire Home;Entire rental unit;66;42;4,86;5;17/02/2026;22/02/2026;78,43
1,02483E+18;29,22843;-13,50677;Caleta del Sebo;2;2;3;4;False;Entire Home;Entire rental unit;33;10;4,7;4,5;02/11/2025;07/11/2025;93,94
37361433;29,23453;-13,49807;Caleta del Sebo;1;2;3;6;False;Entire Home;Entire rental unit;11;33;4,61;4,5;10/11/2025;15/11/2025;77,57
1,45514E+18;29,23267604;-13,50328582;Caleta del Sebo;1;2;3;4;False;Entire Home;Entire rental unit;0;3;2;2;01/11/2025;06/11/2025;133,59
8,89299E+17;28,93188711;-13,62004893;Tías;1;2;3;4;True;Entire Home;Entire rental unit;16;13;4,85;5;16/02/2026;21/02/2026;171,51
9,60631E+17;28,98255846;-13,83054982;Yaiza;1;1;1;2;False;Entire Home;Entire rental unit;21;18;4,89;5;25/11/2025;30/11/2025;101,7
1,43313E+18;29,14462274;-13,44794148;Punta Mujeres;1;2;2;3;False;Entire Home;Entire rental unit;0;1;;;29/11/2025;04/12/2025;95,66
35966023;29,14165;-13,45189;Punta Mujeres;1,5;2;3;4;True;Entire Home;Entire rental unit;25;30;5;5;09/01/2026;14/01/2026;144,79
1,36383E+18;29,14117;-13,45254;Punta Mujeres;1;1;1;2;False;Entire Home;Entire rental unit;0;9;4,56;4,5;15/01/2026;20/01/2026;76,7
1,3304E+18;29,13569349;-13,50393371;Haría;2;2;2;4;True;Entire Home;Entire rental unit;0;17;4,88;5;22/02/2026;27/02/2026;184,44
1,44768E+18;29,11528621;-13,56484142;Caleta de Famara;1;2;3;4;False;Entire Home;Entire rental unit;0;2;;;21/11/2025;26/11/2025;193,92
26046211;29,04476;-13,55331;Nazaret;1;0;1;2;True;Entire Home;Entire rental unit;24;227;4,79;5;07/12/2025;12/12/2025;64,64
8,65132E+17;29,04969;-13,68108;Tajaste;1;2;3;4;False;Entire Home;Entire rental unit;15;7;5;5;15/12/2025;20/12/2025;93,94
27981373;28,9471;-13,6992;Tías;1;1;1;2;False;Entire Home;Entire rental unit;15;3;5;5;13/12/2025;18/12/2025;84,46
22208761;28,94357;-13,69932;Tías;1;2;3;2;False;Entire Home;Entire rental unit;23;76;4,74;5;21/04/2026;26/04/2026;82,74
1,50342E+18;29,13351404;-13,45694952;Haría;2;2;3;4;False;Entire Home;Entire rental unit;0;1;;;01/11/2025;06/11/2025;201,67
6,5347E+17;29,00531;-13,54131;Teguise;0;1;2;3;False;Entire Home;Entire rental unit;12;1;;;25/11/2025;30/11/2025;101,7
6,28714E+17;29,004604;-13,542042;Teguise;0;2;2;4;False;Entire Home;Entire rental unit;8;2;;;24/11/2025;29/11/2025;107,73
1,50342E+18;28,95533019;-13,65121789;Tías;1;1;1;2;False;Entire Home;Entire rental unit;0;0;;;12/11/2025;17/11/2025;99,97
1,16028E+18;28,9638846;-13,68731026;Las Palmas de Gran Canaria;1;3;5;4;False;Entire Home;Entire rental unit;0;15;4,4;4,5;08/12/2025;13/12/2025;67,22
1,07106E+18;28,95989;-13,68054;Mácher;1;1;2;3;True;Entire Home;Entire rental unit;0;15;4,93;5;07/12/2025;12/12/2025;137,03
7,64871E+17;28,9952384;-13,5004234;Costa Teguise;1;1;3;3;True;Entire Home;Entire rental unit;15;31;4,77;5;10/12/2025;15/12/2025;87,91
1,51291E+18;28,9981;-13,4965;Costa Teguise;1;1;1;4;False;Entire Home;Entire rental unit;0;0;;;15/12/2025;20/12/2025;96,53
9,13734E+17;29,00667;-13,49224;Costa Teguise;1;1;2;4;False;Entire Home;Entire rental unit;30;13;4,38;4,5;09/12/2025;14/12/2025;99,11
9,87514E+17;29,00657;-13,49347;Teguise;1;1;1;4;False;Entire Home;Entire rental unit;32;13;4,38;4,5;08/12/2025;13/12/2025;78,43
9,12812E+17;28,99647047;-13,49643314;Costa Teguise;1;2;3;4;False;Entire Home;Entire rental unit;21;11;4,82;5;08/03/2026;13/03/2026;94,8
1,33902E+18;28,99370956;-13,50032917;Costa Teguise;1;2;2;4;False;Entire Home;Entire rental unit;0;3;5;5;24/11/2025;29/11/2025;153,41
1,09267E+18;28,99233183;-13,49969697;Costa Teguise;2;2;3;4;False;Entire Home;Entire rental unit;32;15;4,8;5;17/11/2025;22/11/2025;165,47
27334014;28,98938;-13,50428;Costa Teguise;2;2;3;4;True;Entire Home;Entire rental unit;36;55;4,93;5;13/01/2026;19/01/2026;132,72
1,4189E+18;28,96470753;-13,55873842;Arrecife;1;1;1;2;False;Entire Home;Entire rental unit;0;16;4,75;5;14/12/2025;19/12/2025;60,33
1,26511E+18;28,97336;-13,5493;Arrecife;1,5;2;4;5;False;Entire Home;Entire rental unit;0;7;4,57;4,5;15/11/2025;20/11/2025;94,8
9,9202E+17;28,96011;-13,55147;Arrecife;1;1;1;1;False;Entire Home;Entire rental unit;5;18;4,22;4;11/12/2025;16/12/2025;53,43
8,31119E+17;28,96260321;-13,54936107;Arrecife;1;2;3;4;False;Entire Home;Entire rental unit;14;5;4,4;4,5;02/12/2025;07/12/2025;106,87
27445766;28,95989;-13,55592;Arrecife;2;2;3;4;False;Entire Home;Entire rental unit;19;64;4,55;4,5;07/03/2026;12/03/2026;62,05
1,43262E+18;28,957459;-13,551076;Arrecife;1;1;2;3;False;Entire Home;Entire rental unit;0;4;5;5;16/01/2026;21/01/2026;221,49
1,26439E+18;28,95783366;-13,55458751;Arrecife;2;3;5;6;False;Entire Home;Entire rental unit;0;1;;;01/11/2025;06/11/2025;236,15
18412121;28,96089;-13,55222;Arrecife;2;3;4;5;False;Entire Home;Entire rental unit;22;69;4,8;5;08/12/2025;13/12/2025;88,77
1,4545E+18;28,96363278;-13,56391896;Arrecife;1;2;2;4;False;Entire Home;Entire rental unit;0;1;;;30/11/2025;05/12/2025;139,62
1184610;28,96362;-13,58853;Playa Honda;1;1;3;2;True;Entire Home;Entire rental unit;27;64;4,84;5;10/12/2025;15/12/2025;101,7
22072557;28,95745;-13,58138;Playa Honda;1;1;1;3;True;Entire Home;Entire rental unit;34;36;4,78;5;21/12/2025;26/12/2025;127,55
1,23753E+18;28,95508;-13,59105;Playa Honda;1;2;2;4;True;Entire Home;Entire rental unit;0;6;5;5;19/11/2025;24/11/2025;147,38
14483637;28,95228;-13,58997;Playa Honda;1;1;1;2;True;Entire Home;Entire rental unit;14;88;4,78;5;09/12/2025;14/12/2025;95,66
9,74789E+17;28,95495;-13,59178;Playa Honda;1;1;1;2;False;Entire Home;Entire rental unit;11;2;;;02/02/2026;07/02/2026;73,26
1,3846E+18;28,95562728;-13,59286217;Playa Honda;1;1;2;3;False;Entire Home;Entire rental unit;0;9;4,44;4,5;08/01/2026;13/01/2026;129,28
1,44154E+18;28,92929;-13,635;Tías;1;1;1;2;False;Entire Home;Entire rental unit;0;1;;;24/11/2025;29/11/2025;103,42
47904643;28,86927;-13,8212;Playa Blanca;1;2;3;4;False;Entire Home;Entire rental unit;41;41;4,66;4,5;05/03/2026;10/03/2026;103,42
30225552;28,863;-13,83017;Playa Blanca;1;2;3;4;True;Entire Home;Entire rental unit;16;20;4,7;4,5;25/11/2025;30/11/2025;214,6
30245196;28,86162;-13,83064;Playa Blanca;1;2;3;4;True;Entire Home;Entire rental unit;15;14;4,86;5;07/03/2026;12/03/2026;239,59
33741169;28,86197;-13,83045;Playa Blanca;1;1;1;2;False;Entire Home;Entire rental unit;11;7;4,86;5;06/12/2025;11/12/2025;144,79
1,33026E+18;28,86431;-13,82716;Playa Blanca;2;2;2;3;True;Entire Home;Entire rental unit;0;9;4,78;5;24/02/2026;03/03/2026;108,59
3207920;28,86171;-13,83191;Playa Blanca;3;3;5;6;False;Entire Home;Entire rental unit;32;45;4,84;5;24/03/2026;31/03/2026;224,08
1,28683E+18;28,87225906;-13,8436939;Playa Blanca;1;2;3;4;False;Entire Home;Entire rental unit;0;8;4,75;5;18/11/2025;23/11/2025;137,03
19175976;28,87734;-13,84987;Playa Blanca;1;2;3;4;True;Entire Home;Entire rental unit;21;46;4,72;4,5;09/12/2025;14/12/2025;82,74
1,23234E+18;28,867993;-13,8664146;Montaña Roja;1;1;1;1;False;Entire Home;Entire rental unit;0;17;4,35;4,5;05/12/2025;10/12/2025;60,33
51482491;29,00403;-13,48864;Costa Teguise;1;1;3;3;False;Entire Home;Entire rental unit;17;56;4,52;4,5;11/01/2026;16/01/2026;126,69
9,83935E+17;29,0062186;-13,48423351;Costa Teguise;1;1;1;2;False;Entire Home;Entire rental unit;56;25;4,96;5;11/12/2025;16/12/2025;118,93
9,24511E+17;29,0066;-13,49147;Costa Teguise;1;1;2;4;False;Entire Home;Entire rental unit;17;5;4,6;4,5;29/11/2025;04/12/2025;110,32
7,77474E+17;28,99667208;-13,49033126;Costa Teguise;1;2;3;4;True;Entire Home;Entire rental unit;47;54;5;5;27/01/2026;02/02/2026;140,48
21800492;28,92200961;-13,65178841;Tías;1;1;3;4;False;Entire Home;Entire rental unit;30;210;4,91;5;05/04/2026;10/04/2026;74,98
22449265;28,92418;-13,64573;Puerto del Carmen;1;1;2;3;False;Entire Home;Entire rental unit;25;74;4,88;5;17/01/2026;22/01/2026;189,61
8,48466E+17;28,9221868;-13,651625;Tías;1;2;4;4;True;Entire Home;Entire rental unit;18;3;5;5;02/03/2026;07/03/2026;106,01
13965947;28,922712;-13,657946;Puerto del Carmen;1;1;6;5;False;Entire Home;Entire rental unit;11;90;4,76;5;05/02/2026;12/02/2026;74,98
7,59421E+17;28,9251693;-13,6705159;Tías;1;2;2;4;True;Entire Home;Entire rental unit;16;37;4,84;5;11/02/2026;16/02/2026;153,41
9198172;28,92579;-13,66594;Tías;1;2;3;4;False;Entire Home;Entire rental unit;46;152;4,93;5;30/04/2026;05/05/2026;103,42
18006490;28,92491;-13,66445;Tías;1;1;1;3;False;Entire Home;Entire rental unit;10;12;4,83;5;23/03/2026;28/03/2026;87,91
1,136E+18;28,92186;-13,66418;Tías;1;2;3;5;False;Entire Home;Entire rental unit;0;1;;;15/05/2026;20/05/2026;114,63
6,59837E+17;28,92181231;-13,67687229;Puerto del Carmen;2;3;3;5;True;Entire Home;Entire rental unit;9;8;5;5;06/01/2026;11/01/2026;141,34
23722215;28,92275;-13,67478;Tías;1;1;2;2;True;Entire Home;Entire rental unit;31;33;4,64;4,5;22/03/2026;27/03/2026;101,7
52613954;28,86175;-13,80303;Playa Blanca;2;2;3;4;False;Entire Home;Entire rental unit;45;63;4,78;5;06/01/2026;11/01/2026;138,76
6,38171E+17;28,858828;-13,809163;Playa Blanca;2;2;3;4;False;Entire Home;Entire rental unit;33;23;4,83;5;10/04/2026;16/04/2026;136,17
18697491;28,85941;-13,84105;Playa Blanca;1;1;2;3;False;Entire Home;Entire rental unit;27;8;4,25;4,5;12/03/2026;19/03/2026;112,04
5,65128E+17;28,8578;-13,83721;Playa Blanca;1;2;3;4;False;Entire Home;Entire rental unit;24;3;4,33;4,5;26/03/2026;31/03/2026;318,02
1,2552E+18;29,11796556;-13,56628827;Caleta de Famara;1;2;2;4;False;Serviced Apartment;Entire serviced apartment;0;13;4,69;4,5;23/11/2025;28/11/2025;88,77
1,25518E+18;29,11965267;-13,56595982;Caleta de Famara;1;3;3;6;False;Serviced Apartment;Entire serviced apartment;0;8;4,5;4,5;24/11/2025;29/11/2025;103,42
1,00646E+18;28,86267164;-13,80900193;Yaiza;2;3;4;6;False;Entire Home;Entire villa;30;6;5;5;;;
8,427E+17;28,8628827;-13,8492442;Playa Blanca;2;3;4;6;False;Entire Home;Entire villa;43;9;4,78;5;;;
53724979;29,07485;-13,67328;La Costa;2;3;4;6;False;Entire Home;Entire villa;71;36;4,78;5;03/01/2026;09/01/2026;597,26
9,57826E+17;28,93615;-13,61982;Tías;2;2;3;4;False;Entire Home;Entire villa;0;0;;;02/04/2026;07/04/2026;329,23
48129249;29,11283;-13,54357;Urbanización Famara;3;2;3;4;False;Entire Home;Entire villa;27;84;4,79;5;15/11/2025;20/11/2025;270,62
1,34631E+18;29,11619625;-13,54577297;Urbanización Famara;4;3;3;6;False;Entire Home;Entire villa;0;10;4,7;4,5;10/01/2026;15/01/2026;627,42
49728454;29,04241;-13,55377;Nazaret;2;3;4;6;True;Entire Home;Entire villa;14;7;5;5;14/05/2026;21/05/2026;188,74
1,45412E+18;29,04513;-13,55744;Nazaret;2;3;4;6;False;Entire Home;Entire villa;0;0;;;29/11/2025;04/12/2025;269,76
29898582;28,94897;-13,70162;Mácher;2,5;3;4;6;True;Entire Home;Entire villa;42;86;5;5;06/12/2025;11/12/2025;380,07
9,94949E+17;28,91893;-13,70805;Puerto Calero;4;3;3;6;True;Entire Home;Entire villa;34;21;4,95;5;20/01/2026;27/01/2026;406,79
15643918;28,91992;-13,71045;Barranco del Agua;2,5;4;6;8;False;Entire Home;Entire villa;19;9;5;5;08/12/2025;14/12/2025;473,15
6,73611E+17;28,92408;-13,70397;Yaiza;2;3;4;6;True;Entire Home;Entire villa;43;32;4,97;5;06/12/2025;13/12/2025;274,93
1,27909E+18;28,91957189;-13,70990226;Puerto Calero;7,5;6;9;12;True;Entire Home;Entire villa;0;1;;;04/11/2025;11/11/2025;557,61
1,39434E+18;28,91870814;-13,7102225;Puerto Calero;6,5;5;7;10;True;Entire Home;Entire villa;0;0;;;02/11/2025;09/11/2025;462,81
8,12395E+17;28,94693;-13,70429;Tías;3;3;4;6;False;Entire Home;Entire villa;16;1;;;20/12/2025;27/12/2025;224,08
45481004;28,86301;-13,79748;Playa Blanca;5;4;6;8;True;Entire Home;Entire villa;36;28;4,89;5;08/11/2025;13/11/2025;621,39
41116594;28,866247;-13,796645;Playa Blanca;2;2;3;4;False;Entire Home;Entire villa;29;3;5;5;06/12/2025;13/12/2025;129,28
2616666;28,86978;-13,86866;Playa Blanca;2;2;5;4;False;Entire Home;Entire villa;38;12;4,92;5;02/12/2025;07/12/2025;212,88
38121090;28,8612;-13,86736;Playa Blanca;2;3;4;6;True;Entire Home;Entire villa;32;16;4,69;4,5;16/11/2025;21/11/2025;296,48
30580409;28,866577;-13,87481;Playa Blanca;2;3;8;6;False;Entire Home;Entire villa;16;16;4,88;5;13/12/2025;20/12/2025;
49085198;28,86387503;-13,87344544;Montaña Roja;2;3;4;6;False;Entire Home;Entire villa;26;2;;;02/11/2025;07/11/2025;322,33
6,44758E+17;28,8646;-13,87551;Playa Blanca;2,5;3;5;6;False;Entire Home;Entire villa;0;0;;;13/12/2025;19/12/2025;416,27
24368180;28,86694;-13,86758;Montaña Roja;2;3;4;6;False;Entire Home;Entire villa;18;1;;;04/05/2026;09/05/2026;158,58
8,3757E+17;28,85998;-13,86738;Playa Blanca;2;3;4;6;False;Entire Home;Entire villa;0;0;;;07/01/2026;12/01/2026;273,21
7,4125E+17;28,985;-13,51594;Costa Teguise;3;4;7;10;False;Entire Home;Entire villa;43;36;4,94;5;10/11/2025;15/11/2025;359,39
18391062;28,94592;-13,68303;Lanzarote;8;7;9;16;False;Entire Home;Entire villa;15;13;5;5;25/11/2025;30/11/2025;518,83
21791314;28,87675;-13,82547;Playa Blanca;2;2;3;4;False;Entire Home;Entire villa;22;23;4,91;5;13/12/2025;19/12/2025;
9,57813E+17;28,87748;-13,82605;Playa Blanca;2;3;4;6;False;Entire Home;Entire villa;0;2;;;12/02/2026;17/02/2026;294,75
8,28829E+17;28,8686;-13,82666;Playa Blanca;2;3;5;6;False;Entire Home;Entire villa;49;2;;;11/12/2025;16/12/2025;188,74
1,26383E+18;28,87480609;-13,84606405;Yaiza;3;4;6;8;False;Entire Home;Entire villa;0;6;4,83;5;18/11/2025;23/11/2025;237,87
1,26383E+18;28,87627814;-13,84734432;Yaiza;3;5;7;10;False;Entire Home;Entire villa;0;8;4,38;4,5;10/01/2026;15/01/2026;307,68
22218697;28,872068;-13,844106;Playa Blanca;2;2;3;4;False;Entire Home;Entire villa;20;11;4,91;5;19/03/2026;26/03/2026;229,25
23915584;28,872915;-13,846113;Playa Blanca;2;2;3;4;False;Entire Home;Entire villa;14;31;4,74;5;26/01/2026;02/02/2026;
5,43292E+17;28,875416;-13,847287;Playa Blanca;3;4;7;8;True;Entire Home;Entire villa;14;34;4,85;5;30/11/2025;05/12/2025;199,95
22347719;28,871296;-13,840684;Playa Blanca;3;4;6;8;False;Entire Home;Entire villa;24;3;4,67;4,5;07/12/2025;14/12/2025;
52229970;28,87335;-13,83483;Playa Blanca;3;3;4;6;False;Entire Home;Entire villa;0;0;;;06/11/2025;11/11/2025;203,4
9,55611E+17;28,8649;-13,85329;Montaña Roja;5;5;7;10;False;Entire Home;Entire villa;31;2;;;15/02/2026;20/02/2026;483,5
1,51085E+18;28,86189;-13,86034;Playa Blanca;3;4;5;8;False;Entire Home;Entire villa;0;0;;;02/12/2025;09/12/2025;224,94
1,44203E+18;28,8628424;-13,8607323;Montaña Roja;3;5;8;10;False;Entire Home;Entire villa;0;0;;;24/11/2025;29/11/2025;702,4
9,57787E+17;28,92658;-13,66209;Tías;3;4;6;8;False;Entire Home;Entire villa;22;0;;;26/03/2026;31/03/2026;324,92
8,47176E+17;28,9264434;-13,6627781;Tías;2,5;3;4;6;False;Entire Home;Entire villa;63;11;4,91;5;11/04/2026;18/04/2026;430,92
9,57783E+17;28,92698;-13,6665;Tías;3;3;5;6;False;Entire Home;Entire villa;0;1;;;18/01/2026;23/01/2026;344,74
38168453;28,92849922;-13,67593002;Tías;3;5;9;11;False;Entire Home;Entire villa;29;41;4,41;4,5;10/12/2025;15/12/2025;
47825775;28,9267;-13,67141;Tías;4;4;6;8;False;Entire Home;Entire villa;34;4;5;5;28/11/2025;05/12/2025;436,96
6,02667E+17;28,92577362;-13,6714077;Puerto del Carmen;4;5;9;12;False;Entire Home;Entire villa;19;9;4,89;5;29/11/2025;04/12/2025;314,57
7,35373E+17;28,8672024;-13,80601001;Playa Blanca;2;3;3;6;False;Entire Home;Entire villa;42;17;4,88;5;08/12/2025;14/12/2025;
1,0084E+18;28,8656748;-13,8037979;Playa Blanca;2;3;2;6;False;Entire Home;Entire villa;20;3;5;5;25/11/2025;30/11/2025;228,39
49698378;28,866396;-13,80342;Yaiza;2;2;5;6;False;Entire Home;Entire villa;67;34;4,74;5;24/11/2025;29/11/2025;162,03
1,21064E+18;28,8608;-13,80676;Playa Blanca;2;2;3;4;False;Entire Home;Entire villa;0;6;4;4;13/11/2025;18/11/2025;
39460722;28,8607;-13,80543;Playa Blanca;2,5;3;4;5;False;Entire Home;Entire villa;40;2;;;03/12/2025;10/12/2025;204,26
7,96981E+17;28,8610404;-13,8070115;Playa Blanca;2;3;3;6;False;Entire Home;Entire villa;16;2;;;21/05/2026;26/05/2026;306,82
6,68826E+17;28,86099;-13,80648;Playa Blanca;2,5;3;4;6;False;Entire Home;Entire villa;29;2;;;20/11/2025;27/11/2025;189,61
52767090;28,86542;-13,81508;Playa Blanca;3;3;7;6;True;Entire Home;Entire villa;63;27;4,93;5;03/11/2025;08/11/2025;304,23
1,15139E+18;28,8678263;-13,80810673;Playa Blanca;2;3;5;7;False;Entire Home;Entire villa;27;6;4,17;4;30/11/2025;05/12/2025;
9,5786E+17;28,86404;-13,81359;Playa Blanca;4;4;6;8;False;Entire Home;Entire villa;0;0;;;12/03/2026;17/03/2026;387,83
9,02167E+17;28,86180589;-13,81299653;Playa Blanca;3;3;4;6;False;Entire Home;Entire villa;30;15;4,93;5;08/12/2025;13/12/2025;214,6
14620128;28,867563;-13,832751;Playa Blanca;2;3;3;5;False;Entire Home;Entire villa;60;41;4,78;5;24/11/2025;29/11/2025;271,48
53044279;28,8649;-13,84301;Playa Blanca;2;3;5;6;False;Entire Home;Entire villa;23;18;4,56;4,5;01/12/2025;06/12/2025;302,51
2596516;29,12666;-13,46789;Arrieta;1;1;1;2;True;;Hotel room;27;27;4,89;5;11/11/2025;16/11/2025;
1,36958E+18;28,8609722;-13,83349664;Playa Blanca;1;1;1;2;True;Private Room;Hotel room;0;0;;;26/11/2025;01/12/2025;148,24
1,46665E+18;29,14668;-13,49629;Haría;1;1;1;2;False;Private Room;Private room;0;0;;;02/11/2025;07/11/2025;115,49
1,03119E+18;29,04838;-13,65014;La Vegueta;1;1;2;2;True;Private Room;Private room;18;80;4,89;5;29/11/2025;04/12/2025;82,74
1,0282E+18;29,05371499;-13,63414669;Tiagua;1;1;1;2;True;Private Room;Private room;18;37;4,76;5;16/11/2025;21/11/2025;
808291;29,05705;-13,63323;Teguise;1;1;1;2;True;Private Room;Private room;17;175;4,8;5;23/11/2025;28/11/2025;73,26
8,56033E+17;29,0627139;-13,6755519;Tinajo;1,5;1;3;4;False;Private Room;Private room;13;12;4,17;4;23/11/2025;28/11/2025;52,57
1,02023E+18;29,05372437;-13,63414669;Tiagua;1;1;1;2;True;Private Room;Private room;14;13;4,54;4,5;27/12/2025;01/01/2026;290,44
1,50364E+18;28,9538475;-13,5965147;Playa Honda;1;1;1;2;True;Private Room;Private room;0;0;;;30/11/2025;05/12/2025;57,74
35332482;28,97292;-13,54912;Arrecife;1,5;1;1;2;True;Private Room;Private room;39;29;4,76;5;24/11/2025;29/11/2025;61,19
1,2282E+18;28,94634;-13,69158;Mácher;1;1;1;2;False;Private Room;Private room;0;2;;;23/11/2025;28/11/2025;213,74
1,11752E+18;28,861104;-13,83591402;Playa Blanca;1;1;2;1;True;Private Room;Private room;5;40;4,88;5;29/11/2025;04/12/2025;48,26
1,33038E+18;29,06460527;-13,67636214;Tinajo;1;1;2;2;True;Hotel;Room in boutique hotel;0;12;4,83;5;19/11/2025;24/11/2025;52,57
1,38636E+18;29,04149183;-13,55554768;Nazaret;1;1;1;2;False;Private Room;Room in serviced apartment;0;14;4,64;4,5;09/12/2025;14/12/2025;87,91
7,78658E+17;29,19315;-13,47651;Yé;1;1;1;2;True;Entire Home;Tiny home;28;62;5;5;19/12/2025;26/12/2025;122,38
1,38125E+18;28,86645267;-13,86412952;Montaña Roja;1;1;1;2;False;Entire Home;Tiny home;0;25;4,72;4,5;06/01/2026;11/01/2026;70,67
53217846;29,00754;-13,48551;Costa Teguise;1;1;2;4;False;Entire Home;Entire apartment;33;27;4,89;5;;;
21446818;29,10862;-13,6645;La Santa;1;2;4;5;False;Entire Home;Entire apartment;23;143;4,69;4,5;09/12/2025;14/12/2025;68,09
6,40576E+17;28,92079;-13,8051;Las Breñas;1;1;2;2;False;Entire Home;Entire apartment;16;6;5;5;30/11/2025;05/12/2025;144,79
52200389;28,99511;-13,49975;Costa Teguise;1;2;2;2;True;Entire Home;Entire apartment;28;35;4,86;5;23/01/2026;28/01/2026;106,87
52349609;28,99342;-13,498;Costa Teguise;1,5;1;2;2;False;Entire Home;Entire apartment;25;88;4,95;5;11/12/2025;16/12/2025;142,2
6,72472E+17;28,99312133;-13,49969275;Costa Teguise;1;1;3;4;True;Entire Home;Entire apartment;18;67;4,96;5;23/03/2026;28/03/2026;112,9
4226227;28,99434;-13,49969;Costa Teguise;1;2;3;4;True;Entire Home;Entire apartment;24;182;4,74;5;08/12/2025;13/12/2025;101,7
39077369;28,9906;-13,50424;Costa Teguise;1;1;2;4;False;Entire Home;Entire apartment;37;23;4,74;5;06/05/2026;11/05/2026;91,36
1,17758E+18;28,99357;-13,49742;Costa Teguise;1;1;2;4;False;Entire Home;Entire apartment;0;8;4,75;5;08/03/2026;13/03/2026;109,45
21749400;28,95349;-13,59054;Playa Honda;1;2;2;4;False;Entire Home;Entire apartment;21;130;4,76;5;13/01/2026;18/01/2026;87,05
7,57702E+17;28,86443;-13,82601;Playa Blanca;1;2;3;4;False;Entire Home;Entire apartment;17;7;4,71;4,5;01/02/2026;06/02/2026;105,15
1,06591E+18;28,86833855;-13,82082392;Playa Blanca;1;2;0;4;True;Entire Home;Entire apartment;107;17;5;5;03/03/2026;09/03/2026;143,93
28860230;29,00073;-13,48623;Costa Teguise;1;1;3;2;True;Entire Home;Entire apartment;22;56;4,96;5;31/03/2026;06/04/2026;110,32
1,33825E+18;28,92087;-13,65627;Puerto del Carmen;1;1;2;4;False;Entire Home;Entire apartment;0;2;;;24/11/2025;29/11/2025;166,34
48293183;28,92132;-13,66167;Puerto del Carmen;2;2;3;4;False;Entire Home;Entire apartment;28;3;5;5;11/04/2026;16/04/2026;178,4
51139033;28,924658;-13,662861;Tías;1;1;1;2;False;Entire Home;Entire apartment;14;135;4,67;4,5;02/12/2025;07/12/2025;87,05
51703790;28,9232;-13,66748;Tías;1;2;4;6;True;Entire Home;Entire apartment;28;32;4,91;5;09/02/2026;14/02/2026;157,72
5,93548E+17;28,922377;-13,663693;Tías;1;1;2;4;False;Entire Home;Entire apartment;20;20;4,85;5;08/02/2026;13/02/2026;143,93
6,83346E+17;28,9243;-13,67104;Tías;1;1;1;2;True;Entire Home;Entire apartment;9;65;4,92;5;02/04/2026;07/04/2026;97,39
15367732;28,92262;-13,67273;Puerto del Carmen;1;1;3;3;True;Entire Home;Entire apartment;33;58;4,95;5;20/03/2026;25/03/2026;86,18
5,72318E+17;28,92376;-13,67256;Puerto del Carmen;1;1;3;4;True;Entire Home;Entire apartment;21;53;4,92;5;10/12/2025;15/12/2025;114,63
19110914;29,08337;-13,45103;Charco del Palo;1;2;2;4;True;Entire Home;Entire bungalow;19;56;4,82;5;06/12/2025;11/12/2025;125,83
41476548;28,95957;-13,68673;La Asomada;2;2;3;4;True;Entire Home;Entire bungalow;76;138;4,96;5;04/12/2025;10/12/2025;176,68
