Network Slice ID;Timestamp;Device ID;Traffic Load (bps);Traffic Type;Network Utilization (%);Latency (ms);Packet Loss Rate (%);Signal Strength (dBm);Bandwidth Utilization (%);Network Slice Failure;QoS Metric (Throughput);Overload Status;Device Type;Region;Network Failure Count;Time of Day;Weather Conditions
4;26/01/2025 12:00;171;0.377284746;2;0.92924753;0.481580093;0.713219295;0.527555296;0.202028823;0;0.501407775;0;0;1;1;1;0
2;26/01/2025 13:00;123;0.676517526;3;0.496890158;0.376799889;0.273477632;0.33379904;0.542875344;1;0.649254761;1;0;2;3;2;1
2;26/01/2025 14:00;179;0.4453141;1;0.843362574;0.363658331;0.121488471;0.207173418;0.636855169;0;0.569316778;1;0;1;1;0;2
3;26/01/2025 15:00;148;0.537368346;0;0.445993635;0.052290905;0.556169076;0.801010659;0.521745958;1;0.065899564;1;2;2;0;1;0
1;26/01/2025 16:00;125;0.55314122;0;0.708895709;0.686471228;0.326978313;0.624788143;0.433966119;1;0.157757059;0;0;3;2;1;0
4;26/01/2025 17:00;190;0.633887474;2;0.732203088;0.436788604;0.442548001;0.467965678;0.191785886;1;0.963800787;1;2;0;4;1;1
3;26/01/2025 18:00;136;0.925559334;0;0.173858367;0.19502093;0.64710251;0.216792106;0.488126829;0;0.255117005;0;1;0;4;2;2
3;26/01/2025 19:00;167;0.440772429;1;0.361256952;0.817153706;0.49420746;0.333830194;0.401093783;1;0.383749113;1;2;0;2;1;1
4;26/01/2025 20:00;149;0.421062179;0;0.637558654;0.803661584;0.620421691;0.960906386;0.795571559;0;0.508391092;1;2;1;0;2;1
2;26/01/2025 21:00;123;0.964869659;2;0.070510625;0.487037948;0.544305995;0.52011316;0.763602082;1;0.979133671;1;0;0;0;2;2
3;26/01/2025 22:00;118;0.082753893;1;0.361581334;0.298826802;0.739997185;0.40044022;0.13379006;0;0.689653904;0;1;1;3;0;1
2;26/01/2025 23:00;199;0.5771995;3;0.534975916;0.638957127;0.706121017;0.521448414;0.088295526;1;0.629187638;0;1;0;0;0;2
1;27/01/2025 0:00;159;0.537007772;2;0.996761285;0.288513472;0.534291032;0.779623858;0.90819904;1;0.523864992;0;0;1;3;0;2
2;27/01/2025 1:00;138;0.990197737;3;0.474662949;0.236294306;0.679074314;0.339706618;0.535431357;0;0.700347414;1;2;1;1;1;1
1;27/01/2025 2:00;173;0.135120547;1;0.81645285;0.731511918;0.87382526;0.177922188;0.857829531;1;0.663645638;0;0;2;2;2;1
2;27/01/2025 3:00;188;0.259650911;2;0.432163508;0.040330307;0.432323021;0.58511266;0.057917641;0;0.902752421;1;2;2;1;1;0
3;27/01/2025 4:00;117;0.607969569;2;0.796771458;0.094851805;0.412805349;0.665570428;0.526435637;1;0.541320897;1;0;3;1;2;0
3;27/01/2025 5:00;118;0.098155065;1;0.595638588;0.00674503;0.764458286;0.713196668;0.539350766;1;0.420846203;1;0;2;1;1;2
1;27/01/2025 6:00;135;0.27905957;0;0.88704662;0.15311015;0.582678423;0.882866471;0.860731578;0;0.806960669;1;1;1;1;2;2
4;27/01/2025 7:00;173;0.936098325;2;0.411022278;0.069036284;0.070883381;0.370845252;0.097389451;0;0.79957327;1;1;2;4;0;2
1;27/01/2025 8:00;196;0.526394218;2;0.604535148;0.997181002;0.892386668;0.074326603;0.240271829;0;0.168883121;0;1;2;0;0;0
1;27/01/2025 9:00;154;0.640223111;3;0.63026949;0.289172252;0.030640204;0.959408009;0.406419014;1;0.23591768;0;0;2;2;1;1
2;27/01/2025 10:00;168;0.860910916;0;0.417467697;0.149429693;0.748601338;0.434833994;0.865872705;0;0.958615623;1;1;1;2;2;1
2;27/01/2025 11:00;146;0.687924564;3;0.144183549;0.241289804;0.759004166;0.623524657;0.938938483;0;0.443479827;1;1;1;1;0;0
1;27/01/2025 12:00;148;0.027904399;3;0.093391278;0.937418416;0.953415308;0.666674252;0.992797433;1;0.519120125;0;0;3;2;2;1
3;27/01/2025 13:00;198;0.571295662;0;0.016443377;0.520855088;0.05400283;0.546599406;0.959255311;0;0.309372371;1;1;2;3;1;1
2;27/01/2025 14:00;197;0.789353727;0;0.873975243;0.365289645;0.596988381;0.204536374;0.005691166;0;0.480484921;1;2;2;2;0;1
4;27/01/2025 15:00;132;0.698292172;1;0.23641839;0.874594118;0.427890156;0.755722023;0.04747144;1;0.743079966;1;1;1;1;1;0
2;27/01/2025 16:00;120;0.254471559;0;0.211430729;0.395505194;0.330635416;0.804445877;0.147402658;1;0.481760498;1;2;3;2;1;2
2;27/01/2025 17:00;180;0.789873443;2;0.736369002;0.335437266;0.090204523;0.553076562;0.348723894;1;0.314002383;0;1;3;0;2;1
4;27/01/2025 18:00;121;0.448335574;0;0.320024831;0.207527603;0.562769059;0.488509837;0.829937487;1;0.094960572;1;0;1;1;1;1
1;27/01/2025 19:00;147;0.846328825;1;0.506198687;0.378287031;0.479115131;0.113001115;0.892696213;1;0.928203042;0;0;2;4;1;2
4;27/01/2025 20:00;136;0.105322023;1;0.162396783;0.31708671;0.104447322;0.082943694;0.186643101;0;0.87153256;0;1;3;0;2;1
1;27/01/2025 21:00;114;0.944157816;1;0.960254026;0.678224729;0.612628605;0.339161241;0.6196147;1;0.791144946;0;2;3;2;2;1
1;27/01/2025 22:00;134;0.173689693;0;0.852005235;0.289946098;0.73815304;0.310374649;0.917410099;1;0.693736172;0;1;2;4;1;2
1;27/01/2025 23:00;191;0.359847001;0;0.864222992;0.577976609;0.767492437;0.954704782;0.46363118;1;0.514964415;1;0;3;0;0;0
4;28/01/2025 0:00;170;0.438794838;3;0.406850219;0.065933987;0.905654269;0.784269052;0.10332497;0;0.897301892;1;1;2;3;0;0
1;28/01/2025 1:00;131;0.563167173;3;0.762715374;0.191511246;0.409511422;0.660278137;0.457711154;0;0.791481912;1;0;3;0;2;1
3;28/01/2025 2:00;110;0.996648;2;0.14374732;0.407938043;0.953376973;0.517665538;0.375665526;0;0.815819923;0;2;3;4;1;1
4;28/01/2025 3:00;109;0.725418666;3;0.008384541;0.938243282;0.865691122;0.166556789;0.577594778;0;0.308762;0;2;1;3;0;2
3;28/01/2025 4:00;172;0.578363574;2;0.019747337;0.37774141;0.296487486;0.97956364;0.438549911;1;0.422804196;0;0;3;2;2;2
1;28/01/2025 5:00;177;0.452447672;1;0.586818641;0.664975872;0.159202433;0.374720971;0.017099074;1;0.706482494;1;2;2;1;2;1
2;28/01/2025 6:00;176;0.42258015;3;0.455509345;0.255401026;0.435442641;0.105971954;0.994070964;1;0.370346406;1;0;3;2;2;1
1;28/01/2025 7:00;156;0.82594862;0;0.518178691;0.127163293;0.401935717;0.493759956;0.543465838;0;0.493403776;1;0;1;1;1;0
3;28/01/2025 8:00;124;0.722845683;3;0.007227776;0.058567848;0.575840578;0.874858001;0.473533444;1;0.646122064;0;0;3;1;2;0
3;28/01/2025 9:00;101;0.322131436;2;0.422775517;0.305799649;0.583511222;0.888182421;0.954677696;0;0.437121196;0;1;0;4;0;0
4;28/01/2025 10:00;163;0.553953624;3;0.718387731;0.157834773;0.750192738;0.009785384;0.155658911;0;0.792821585;1;2;2;3;1;0
2;28/01/2025 11:00;134;0.065505337;1;0.442798223;0.174207698;0.509979309;0.887184811;0.189047085;0;0.115262332;0;1;0;3;0;2
4;28/01/2025 12:00;106;0.0499862;0;0.732549828;0.761800051;0.104715635;0.270919645;0.808027027;1;0.717750018;0;1;1;0;0;0
3;28/01/2025 13:00;184;0.899364322;2;0.232959744;0.015807936;0.858549592;0.037858049;0.260664026;1;0.144227688;1;2;0;2;0;0
1;28/01/2025 14:00;117;0.618160228;0;0.813535821;0.558559115;0.309756928;0.848588295;0.799236504;1;0.937792477;0;1;3;4;1;1
2;28/01/2025 15:00;166;0.816958761;0;0.588649573;0.379953981;0.971610499;0.864702792;0.271369937;1;0.313254502;0;0;2;2;0;0
1;28/01/2025 16:00;141;0.40638438;2;0.210686498;0.507225299;0.117759423;0.596434327;0.03294597;0;0.795217162;1;1;0;0;2;1
1;28/01/2025 17:00;138;0.515920887;0;0.236664146;0.563586443;0.958557887;0.574585468;0.51693163;1;0.520878479;0;0;3;0;2;1
2;28/01/2025 18:00;140;0.217521657;0;0.628279721;0.31376528;0.090898106;0.813836325;0.196498358;0;0.090040837;0;2;0;4;0;0
4;28/01/2025 19:00;174;0.083960257;3;0.830346528;0.295480197;0.230990317;0.786962215;0.757842128;0;0.582120527;0;1;3;0;2;0
1;28/01/2025 20:00;123;0.388903233;0;0.415711167;0.734403264;0.046444702;0.891003547;0.64115724;0;0.912100282;0;2;3;4;1;1
3;28/01/2025 21:00;159;0.149428869;0;0.258260952;0.872476608;0.705297146;0.552847884;0.923652828;0;0.156266219;1;0;0;0;1;2
1;28/01/2025 22:00;145;0.682904354;0;0.867447492;0.192805579;0.850553118;0.968728503;0.782992433;0;0.320532347;1;1;1;3;2;1
2;28/01/2025 23:00;118;0.580075186;0;0.669549753;0.097706192;0.434123687;0.997295625;0.180582664;0;0.438523118;0;0;2;4;2;2
2;29/01/2025 0:00;167;0.691198663;2;0.448194219;0.899033549;0.928814378;0.115613704;0.800167939;0;0.274223888;1;0;1;3;1;2
2;29/01/2025 1:00;189;0.358277838;1;0.48804002;0.35034556;0.590427412;0.85034593;0.641694827;1;0.943739305;1;0;0;3;0;0
4;29/01/2025 2:00;141;0.688035853;3;0.204174786;0.552057046;0.630154726;0.49979756;0.668918343;1;0.376791963;1;2;3;4;1;0
1;29/01/2025 3:00;131;0.033422067;0;0.627050928;0.360007111;0.845671218;0.387276226;0.83228311;0;0.657684782;0;2;0;2;0;0
4;29/01/2025 4:00;138;0.819442713;0;0.358781472;0.125930283;0.296786265;0.613315376;0.573759594;1;0.223027255;0;2;3;1;2;0
4;29/01/2025 5:00;135;0.950012687;2;0.996181516;0.590125948;0.354279639;0.054891421;0.465903703;1;0.21881146;1;1;3;0;2;1
2;29/01/2025 6:00;196;0.12311144;1;0.480317314;0.525842876;0.90623328;0.506452117;0.636597148;1;0.174903113;1;0;1;0;0;2
2;29/01/2025 7:00;135;0.800231034;0;0.486023857;0.203232474;0.901242439;0.871743212;0.297802543;1;0.434171582;1;2;1;2;0;1
4;29/01/2025 8:00;102;0.067802325;2;0.566052487;0.452465736;0.976798329;0.212759757;0.182404437;0;0.532333202;1;0;0;1;1;2
1;29/01/2025 9:00;172;0.542086965;3;0.917230735;0.79804027;0.902117683;0.426191576;0.616537378;1;0.009607147;0;2;2;2;0;1
3;29/01/2025 10:00;107;0.258203052;3;0.801202292;0.59122198;0.127275962;0.940495703;0.233672472;0;0.832752463;1;0;1;1;2;2
4;29/01/2025 11:00;196;0.320751462;0;0.451241179;0.09700375;0.823965785;0.428370659;0.079688763;0;0.512205172;0;2;3;4;2;0
1;29/01/2025 12:00;169;0.746338619;0;0.719019329;0.548756414;0.409879336;0.358008484;0.000301829;1;0.156241709;0;2;0;4;2;2
2;29/01/2025 13:00;140;0.324222541;1;0.586452117;0.703695633;0.99112385;0.440371777;0.608266232;1;0.066219009;0;2;0;3;0;0
2;29/01/2025 14:00;167;0.144050311;1;0.492510361;0.793790071;0.472352093;0.519474482;0.362014935;0;0.062120163;0;2;2;3;0;2
1;29/01/2025 15:00;112;0.854693245;0;0.192224766;0.629969077;0.553946747;0.632279142;0.752304992;0;0.256793771;0;0;0;4;2;1
3;29/01/2025 16:00;148;0.819273555;2;0.464057374;0.152824719;0.529873915;0.80137947;0.37504682;1;0.498727544;0;2;1;3;0;2
2;29/01/2025 17:00;159;0.766723275;1;0.245769362;0.711141289;0.321735179;0.45196468;0.485910191;1;0.860100801;0;2;3;4;1;1
2;29/01/2025 18:00;101;0.875638794;0;0.915315387;0.67826267;0.074900637;0.818207298;0.406965852;0;0.902877103;1;2;0;2;1;1
2;29/01/2025 19:00;159;0.00326297;1;0.335427551;0.024409095;0.895927598;0.533776111;0.65053547;1;0.832156253;0;0;0;0;0;0
1;29/01/2025 20:00;104;0.012734707;0;0.952766476;0.412286681;0.802907108;0.338074342;0.356003344;0;0.327797428;1;2;3;4;0;2
4;29/01/2025 21:00;143;0.414324792;3;0.533230378;0.333375984;0.139436598;0.658300004;0.963830973;0;0.305765748;1;0;0;4;2;1
2;29/01/2025 22:00;126;0.864319673;0;0.63179638;0.670321489;0.776987008;0.718212752;0.936201258;0;0.987469711;1;1;0;4;0;2
4;29/01/2025 23:00;131;0.687914548;3;0.543123252;0.21639362;0.625992239;0.558161947;0.848053294;0;0.680930748;1;0;2;3;2;0
3;30/01/2025 0:00;120;0.289936877;1;0.129240462;0.591668441;0.409184309;0.055542372;0.920349348;1;0.304158043;1;1;1;3;1;0
2;30/01/2025 1:00;107;0.779287711;0;0.375873517;0.914465858;0.253986471;0.16907808;0.44903435;0;0.328314722;0;2;0;3;0;2
2;30/01/2025 2:00;171;0.579523197;1;0.098982346;0.798896367;0.859987737;0.284765809;0.536353667;0;0.43400356;0;2;1;3;1;1
3;30/01/2025 3:00;149;0.47771788;3;0.623199337;0.922729495;0.700369871;0.282087376;0.742083265;1;0.621386645;1;0;2;2;0;1
2;30/01/2025 4:00;166;0.059442357;0;0.446981981;0.979859736;0.547847619;0.673806552;0.696121539;1;0.897884952;1;2;1;4;0;1
4;30/01/2025 5:00;143;0.056523268;1;0.778351333;0.010632563;0.609706216;0.017185585;0.890717965;0;0.197387395;1;2;2;2;2;2
1;30/01/2025 6:00;157;0.31151343;3;0.220401461;0.623583609;0.090952508;0.756262024;0.716313257;1;0.083349282;0;0;1;3;2;1
4;30/01/2025 7:00;102;0.614817131;1;0.164453381;0.413379981;0.473991684;0.264763381;0.997959213;1;0.405077156;1;2;1;2;0;1
1;30/01/2025 8:00;185;0.043925446;2;0.406408356;0.86103769;0.193636373;0.309548391;0.34836748;0;0.244591386;0;1;0;4;0;1
1;30/01/2025 9:00;169;0.957446737;3;0.927067791;0.252123801;0.208326877;0.527951539;0.833018208;1;0.575558613;0;1;1;4;2;0
4;30/01/2025 10:00;101;0.58539031;3;0.710735414;0.982386886;0.661466724;0.215229668;0.697610925;1;0.698886115;1;2;0;3;1;1
4;30/01/2025 11:00;186;0.921078872;3;0.419009583;0.614537316;0.911540084;0.885356066;0.6913605;1;0.309948879;0;2;0;4;0;2
4;30/01/2025 12:00;143;0.525426011;0;0.517434932;0.794625266;0.40379452;0.084364162;0.325689845;1;0.685106327;0;1;1;2;2;2
4;30/01/2025 13:00;101;0.206679962;0;0.084037583;0.085669705;0.207692163;0.444226584;0.785606724;1;0.342398421;0;2;0;1;0;1
3;30/01/2025 14:00;180;0.943473393;0;0.985103591;0.183668716;0.648903612;0.850224153;0.90041857;0;0.634563615;1;1;1;4;2;2
2;30/01/2025 15:00;134;0.745498393;2;0.666686531;0.75944103;0.871451554;0.616093514;0.21836755;1;0.632654032;1;0;3;2;1;2
1;30/01/2025 16:00;197;0.928095592;2;0.285385757;0.021965226;0.748523746;0.291814229;0.625449297;0;0.277334194;1;1;0;2;0;1
4;30/01/2025 17:00;186;0.988880085;3;0.586024678;0.817999403;0.869020561;0.420548578;0.392010808;0;0.635319117;1;2;3;2;0;0
4;30/01/2025 18:00;129;0.439914397;2;0.109326672;0.013916169;0.536656958;0.707158803;0.989619892;1;0.38025087;1;2;3;4;1;1
4;30/01/2025 19:00;107;0.865690743;1;0.96634973;0.658010591;0.752082914;0.974355426;0.478737209;1;0.335698215;1;1;0;1;0;2
3;30/01/2025 20:00;121;0.430764283;3;0.17468029;0.365565866;0.139974638;0.894043964;0.228142465;1;0.288475367;1;1;2;3;0;2
4;30/01/2025 21:00;143;0.40152999;3;0.648295193;0.612321017;0.348285629;0.342035984;0.381730236;1;0.344899374;1;2;2;3;0;1
4;30/01/2025 22:00;157;0.876203025;1;0.245404953;0.696979099;0.389580187;0.999351522;0.653800138;1;0.786519443;0;2;3;4;2;2
4;30/01/2025 23:00;135;0.977713428;3;0.717880557;0.342914649;0.511385788;0.00230649;0.075861771;1;0.244314391;1;2;3;4;2;0
2;31/01/2025 0:00;168;0.092885569;2;0.77718682;0.108064749;0.929368931;0.026488623;0.603547204;1;0.681638357;0;0;1;0;0;1
3;31/01/2025 1:00;176;0.860536988;0;0.673704432;0.069693086;0.874562576;0.824581914;0.931277417;1;0.900529494;0;0;3;1;1;2
4;31/01/2025 2:00;192;0.935701027;1;0.61473815;0.589729757;0.134432886;0.198727829;0.850388944;1;0.349688699;1;1;0;2;1;0
1;31/01/2025 3:00;130;0.920083956;2;0.89292486;0.52135093;0.172715595;0.059706489;0.067443178;1;0.028393184;0;1;2;2;0;2
1;31/01/2025 4:00;146;0.214860756;1;0.07844692;0.743215073;0.357656103;0.236502318;0.99346291;1;0.02348136;0;0;2;3;2;0
1;31/01/2025 5:00;154;0.066055101;1;0.330931995;0.510415388;0.29072699;0.42590115;0.698703384;1;0.138513782;1;0;2;4;2;2
3;31/01/2025 6:00;179;0.550875393;3;0.248240183;0.423000183;0.614911157;0.731087135;0.162081472;0;0.109020981;0;1;0;1;0;1
3;31/01/2025 7:00;161;0.775115517;3;0.988544342;0.398606554;0.903055869;0.624605223;0.012167621;1;0.747814188;1;0;1;3;2;2
1;31/01/2025 8:00;129;0.820393114;2;0.389452674;0.026432019;0.962600215;0.236976581;0.171086234;0;0.2940449;0;1;0;1;2;1
4;31/01/2025 9:00;154;0.280639863;1;0.732943628;0.335986686;0.653761981;0.503253903;0.838198083;0;0.652125946;0;2;0;4;1;0
3;31/01/2025 10:00;115;0.94721045;3;0.685018695;0.977370353;0.838407698;0.927197553;0.02139388;1;0.041351827;1;1;2;2;0;0
1;31/01/2025 11:00;111;0.292851515;3;0.212005666;0.874758472;0.525298984;0.815728292;0.232971177;0;0.294935509;0;0;0;0;2;2
1;31/01/2025 12:00;116;0.11707962;1;0.238943128;0.329798669;0.208270117;0.322747463;0.757301254;1;0.233268795;0;0;3;1;2;1
4;31/01/2025 13:00;115;0.522518051;2;0.281263035;0.5885875;0.524784946;0.983380532;0.586050088;1;0.276053491;1;0;0;2;2;1
2;31/01/2025 14:00;111;0.667999528;2;0.411207148;0.848461892;0.55519387;0.709089377;0.782739703;0;0.18978909;1;1;2;1;0;0
3;31/01/2025 15:00;107;0.964475699;1;0.234266865;0.441855797;0.742659667;0.061390549;0.746142506;1;0.617491377;0;0;2;1;0;0
4;31/01/2025 16:00;183;0.293044043;2;0.019425636;0.017930777;0.219831762;0.034037386;0.050365434;0;0.662301033;0;1;0;1;2;2
1;31/01/2025 17:00;102;0.305076522;3;0.879838611;0.074564673;0.368331108;0.167599667;0.892551389;0;0.147486959;1;2;3;4;1;0
1;31/01/2025 18:00;115;0.717953455;1;0.966122715;0.511073544;0.364046119;0.728370324;0.226853703;1;0.740866735;0;2;3;3;1;0
4;31/01/2025 19:00;129;0.463682214;3;0.341595938;0.970780111;0.959746886;0.182966892;0.553321269;0;0.249186795;1;0;2;1;0;1
3;31/01/2025 20:00;122;0.325192974;0;0.338530038;0.694153178;0.444002352;0.51148965;0.644246775;0;0.282102612;1;1;3;4;1;1
2;31/01/2025 21:00;191;0.956430676;0;0.006856158;0.070965236;0.755302196;0.092274161;0.168430939;1;0.828632519;1;1;3;0;2;1
2;31/01/2025 22:00;104;0.953000775;2;0.680540726;0.189580193;0.751017534;0.921857008;0.976298665;0;0.901075468;0;0;1;3;0;0
1;31/01/2025 23:00;183;0.412241478;0;0.825843316;0.772379072;0.265515093;0.343567402;0.488063405;1;0.824575713;0;1;1;4;0;2
3;01/02/2025 0:00;164;0.09055742;3;0.146481599;0.842596487;0.571989096;0.909072751;0.05740905;1;0.14678346;0;0;3;0;1;2
2;01/02/2025 1:00;129;0.712107487;0;0.159549845;0.618529663;0.894578607;0.945903212;0.937316681;1;0.999292934;1;0;3;3;0;0
3;01/02/2025 2:00;120;0.669825767;3;0.790459059;0.645296671;0.475270262;0.004936678;0.586207446;1;0.671794766;0;2;1;4;1;2
3;01/02/2025 3:00;183;0.458699842;2;0.616530837;0.028325285;0.945417855;0.464026112;0.699169811;0;0.51011744;1;0;1;0;1;0
1;01/02/2025 4:00;169;0.784997908;2;0.044654398;0.829668428;0.214404372;0.023507892;0.525095371;1;0.95481429;0;1;1;4;2;2
2;01/02/2025 5:00;121;0.445122684;3;0.622791965;0.789355507;0.074037235;0.909634787;0.83475899;0;0.817191092;1;0;2;0;1;0
4;01/02/2025 6:00;181;0.34693312;0;0.308917774;0.259354623;0.891728206;0.518426789;0.032891784;0;0.691405502;1;2;2;1;1;1
1;01/02/2025 7:00;171;0.287750065;2;0.368771912;0.70964259;0.847934311;0.073914748;0.268213785;1;0.838232742;0;2;1;1;0;2
2;01/02/2025 8:00;131;0.874072969;1;0.770091334;0.215110572;0.992913237;0.109331003;0.469549739;1;0.384767681;1;1;1;3;2;1
2;01/02/2025 9:00;132;0.79585407;2;0.811327286;0.040335236;0.67956502;0.38320932;0.076376185;1;0.684092289;0;0;1;0;2;1
2;01/02/2025 10:00;115;0.542140383;0;0.400428086;0.201372788;0.936984188;0.941250789;0.705885482;0;0.189651177;0;1;2;1;1;2
2;01/02/2025 11:00;175;0.367739559;1;0.947651406;0.178832766;0.827192088;0.693340981;0.393539894;1;0.988012641;0;1;2;3;0;0
2;01/02/2025 12:00;137;0.147546986;0;0.406538945;0.338180631;0.844677868;0.868463773;0.272504816;0;0.588522918;0;0;3;2;0;1
3;01/02/2025 13:00;197;0.281678181;3;0.772197595;0.418998145;0.569259655;0.366116623;0.003127417;1;0.814044236;0;2;0;1;0;1
1;01/02/2025 14:00;113;0.728204209;1;0.484013947;0.50921705;0.382392137;0.042109413;0.719813688;1;0.406666786;1;1;3;1;2;0
3;01/02/2025 15:00;135;0.099148868;0;0.897992046;0.47738634;0.934853301;0.975414819;0.83383004;0;0.75833015;0;1;0;4;2;0
4;01/02/2025 16:00;196;0.804547903;1;0.908228951;0.271010817;0.432168834;0.016007134;0.394917467;0;0.38668826;1;2;0;2;1;2
2;01/02/2025 17:00;122;0.46990545;0;0.087243882;0.029159701;0.538922752;0.948685787;0.564150354;1;0.589547512;0;0;0;0;1;2
1;01/02/2025 18:00;165;0.802207512;1;0.936983477;0.605918596;0.446172751;0.368342652;0.22750871;1;0.777899208;1;0;3;3;0;0
2;01/02/2025 19:00;184;0.048854399;0;0.825938336;0.396260838;0.564934302;0.008907803;0.622149025;1;0.115457636;1;0;2;2;1;1
1;01/02/2025 20:00;101;0.003584592;3;0.791687482;0.299048617;0.470575347;0.68958019;0.011888899;0;0.35605311;0;2;2;0;0;0
3;01/02/2025 21:00;190;0.100447601;1;0.200827045;0.86813443;0.047832991;0.981652198;0.488551506;1;0.5444262;1;1;2;1;2;2
1;01/02/2025 22:00;172;0.375232592;1;0.80550676;0.747763902;0.882317959;0.966702354;0.644164073;1;0.333238077;0;2;2;3;1;1
4;01/02/2025 23:00;164;0.878655817;1;0.850555439;0.858945745;0.444451429;0.160111065;0.91824016;0;0.30837831;0;1;3;3;0;1
4;02/02/2025 0:00;174;0.885816099;1;0.289134949;0.495641465;0.589071332;0.180469882;0.381208257;1;0.280842714;0;1;1;2;2;2
1;02/02/2025 1:00;166;0.798380312;3;0.952762537;0.131066572;0.139097456;0.565669595;0.765188445;0;0.226906885;1;0;0;4;0;1
1;02/02/2025 2:00;151;0.395173209;1;0.049657891;0.697169401;0.003231669;0.637605187;0.597630376;0;0.848752454;1;0;2;0;1;0
1;02/02/2025 3:00;161;0.88562357;2;0.149785129;0.206317123;0.245251183;0.739959707;0.92706339;1;0.923625256;1;0;2;2;0;2
1;02/02/2025 4:00;122;0.245540683;3;0.53775976;0.441811065;0.704769776;0.18027197;0.398255701;1;0.699841852;1;2;3;4;2;1
4;02/02/2025 5:00;125;0.047683648;2;0.576000934;0.065041329;0.099084796;0.960068069;0.318947381;0;0.028881208;0;0;0;4;1;2
2;02/02/2025 6:00;167;0.135897339;1;0.645412709;0.826441939;0.909170225;0.639043009;0.887180209;0;0.786007143;0;2;2;4;2;1
1;02/02/2025 7:00;181;0.944233492;0;0.016741188;0.126068787;0.214968986;0.847843186;0.049008003;1;0.531413757;1;0;1;3;1;0
1;02/02/2025 8:00;154;0.688916142;2;0.960875564;0.904342871;0.204534975;0.540136167;0.136177554;0;0.757850854;1;0;2;0;0;2
4;02/02/2025 9:00;105;0.351164297;1;0.04438172;0.865420093;0.181438131;0.414049889;0.082178904;0;0.436700673;0;0;0;0;2;1
4;02/02/2025 10:00;134;0.989282948;2;0.142932482;0.465197732;0.01383067;0.978286863;0.843133736;1;0.040176922;1;2;1;2;2;0
3;02/02/2025 11:00;121;0.406452266;1;0.013784269;0.745385384;0.772021799;0.582291258;0.010358363;0;0.681395652;0;1;3;1;0;0
1;02/02/2025 12:00;142;0.065894846;1;0.567059919;0.620282667;0.875300904;0.867716728;0.861687014;0;0.443498803;1;2;1;2;2;0
3;02/02/2025 13:00;114;0.242843057;1;0.932753729;0.804177218;0.614302612;0.954339867;0.451163154;0;0.873921047;1;2;0;0;2;1
4;02/02/2025 14:00;185;0.898522983;0;0.666226033;0.432372949;0.188133395;0.675744951;0.003774061;0;0.737855138;1;2;0;3;2;1
4;02/02/2025 15:00;159;0.25888191;2;0.823058716;0.786885237;0.285258471;0.54903011;0.401524273;0;0.358832281;0;1;1;2;2;0
2;02/02/2025 16:00;111;0.004587299;3;0.013050382;0.463068729;0.475999593;0.002312692;0.186609525;0;0.723782577;0;2;2;1;0;0
1;02/02/2025 17:00;148;0.168530373;3;0.542197383;0.94226559;0.954650773;0.038907802;0.624352588;1;0.494639178;1;0;0;2;2;0
3;02/02/2025 18:00;141;0.124662797;3;0.459680673;0.487018393;0.24731346;0.200119642;0.679328902;1;0.198525569;1;1;1;4;2;0
4;02/02/2025 19:00;137;0.594070788;3;0.499116412;0.463231417;0.731842766;0.185241764;0.487434813;1;0.419228028;1;2;0;1;2;0
4;02/02/2025 20:00;181;0.956302695;1;0.072028386;0.786147556;0.439503435;0.254154678;0.040280268;1;0.221671287;1;2;2;4;1;1
3;02/02/2025 21:00;144;0.32141474;2;0.684728666;0.822705865;0.297833916;0.304449154;0.656091304;0;0.003828691;1;1;2;3;1;2
